Date_Time,Climate Temperature (˚F),Climate Humidity (%Rh),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPF (micromol/s),DLI (mol/m^2*d),CO2 Reading (ppm)
21-01-07 12:35:00,73.4,46.6,100,100,100,100,0,0,419.7517619,1.288429048,1386.53225806452
21-01-07 12:40:00,73.1,47.1,100,100,100,100,0,0,404.667,1.38516,1344.74193548387
21-01-07 12:45:00,73.1,46.5,100,100,100,100,0,0,415.5519677,1.479651613,1292.17741935484
21-01-07 12:50:00,73.2,45.4,100,100,100,100,0,0,406.2869677,1.575454194,1244.33333333333
21-01-07 12:55:00,73.5,44.3,100,100,100,100,0,0,412.513,1.670905161,1188.16129032258
21-01-07 13:00:00,73.6,43.4,100,100,100,100,0,0,409.7283065,1.765697581,1135.01612903226
21-01-07 13:05:00,73.6,42.6,100,100,100,100,0,0,394.7872903,1.860885806,1083.60317460317
21-01-07 13:10:00,73.8,42.1,100,100,100,100,0,0,391.0364444,1.952646667,1036.03174603175
21-01-07 13:15:00,73.8,41.7,100,100,100,100,0,0,391.593871,2.043345161,988.968253968254
21-01-07 13:20:00,73.5,41.6,100,100,100,100,0,0,399.6734762,2.13609619,935.709677419355
21-01-07 13:25:00,73.3,41.6,100,100,100,100,0,0,401.488371,2.229342419,891.548387096774
21-01-07 13:30:00,73.2,41.7,100,100,100,100,0,0,409.4679355,2.323365161,849.857142857143
21-01-07 13:35:00,73.4,41.3,100,100,100,100,0,0,383.002129,2.416125484,812
21-01-07 13:40:00,73.7,41.1,100,100,100,100,0,0,378.4647581,2.504825968,778.41935483871
21-01-07 13:45:00,73.4,41.4,100,100,100,100,0,0,384.4339524,2.593404444,741.967741935484
21-01-07 13:50:00,73.4,41.6,100,100,100,100,0,0,387.0794516,2.682627419,709.935483870968
21-01-07 13:55:00,73.4,41.4,100,100,100,100,0,0,390.4672857,2.773014762,680.709677419355
21-01-07 14:00:00,73.5,41.4,100,100,100,100,0,0,392.7818226,2.864541452,653.758064516129
21-01-07 14:05:00,73.7,41.3,100,100,100,100,0,0,387.4634194,2.955855161,632.58064516129
21-01-07 14:10:00,73.6,41.3,100,100,100,100,0,0,384.0087903,3.045687903,612.096774193548
21-01-07 14:15:00,73.5,41.6,100,100,100,100,0,0,381.1049355,3.136101613,589.338709677419
21-01-07 14:20:00,73.2,42,100,100,100,100,0,0,384.8194839,3.22618129,573.58064516129
21-01-07 14:25:00,73.3,42.2,100,100,100,100,0,0,373.1331129,3.31443129,555.301587301587
21-01-07 14:30:00,73.2,42.1,100,100,100,100,0,0,372.2491905,3.399700476,539.063492063492
21-01-07 14:35:00,73.4,41.9,100,100,100,100,0,0,371.5482903,3.486490323,524.387096774194
21-01-07 14:40:00,73.2,42,100,100,100,100,0,0,367.8611935,3.573270968,507.761904761905
21-01-07 14:45:00,73.1,42.4,100,100,100,100,0,0,358.6986774,3.658146129,495.693548387097
21-01-07 14:50:00,72.8,42.6,100,100,100,100,0,0,358.1978571,3.740480952,484.483870967742
21-01-07 14:55:00,72.9,43,100,100,100,100,0,0,359.5626774,3.823252581,471.758064516129
21-01-07 15:00:00,73.2,43,100,100,100,100,0,0,365.6751935,3.908366774,465
21-01-07 15:05:00,73.3,43.2,100,100,100,100,0,0,362.6690635,3.993379841,456.58064516129
21-01-07 15:10:00,73.4,42.8,100,100,100,100,0,0,361.7595,4.078255,451.467741935484
21-01-07 15:15:00,73.1,43.5,100,100,100,100,0,0,358.0659032,4.161385161,445.645161290323
21-01-07 15:20:00,73.1,43.8,100,100,100,100,0,0,354.0259516,4.244647097,442.825396825397
21-01-07 15:25:00,73.4,43.8,100,100,100,100,0,0,342.9725161,4.326818065,439
21-01-07 15:30:00,73.5,43.6,100,100,100,100,0,0,339.4164677,4.406948871,435.190476190476
21-01-07 15:35:00,73.5,44,100,100,100,100,0,0,338.6692581,4.485900323,431.370967741935
21-01-07 15:40:00,73.3,43.9,100,100,100,100,0,0,343.4583226,4.566230968,429.548387096774
21-01-07 15:45:00,73.1,43.7,100,100,100,100,0,0,340.4924839,4.646120806,427.730158730159
21-01-07 15:50:00,73.2,44.1,100,100,100,100,0,0,338.2040968,4.725657097,425
21-01-07 15:55:00,72.9,45.3,100,100,100,100,0,0,337.0388226,4.80465871,424
21-01-07 16:00:00,72.4,46.5,100,100,100,100,0,0,335.7311613,4.883092903,425
21-01-07 16:05:00,72.6,46.3,100,100,100,100,0,0,334.145619,4.960776667,426.451612903226
21-01-07 16:10:00,73,47.1,100,100,100,100,0,0,332.2995484,5.037422419,426
21-01-07 16:15:00,73.1,47.1,100,100,100,100,0,0,321.7997742,5.11337871,430.58064516129
21-01-07 16:20:00,72.9,47.4,100,100,100,100,0,0,320.3399032,5.187351774,439.031746031746
21-01-07 16:25:00,72.9,47.9,100,100,100,100,0,0,321.5300323,5.261067097,452.301587301587
21-01-07 16:30:00,73,48.2,100,100,100,100,0,0,327.5850806,5.336142097,484.870967741935
21-01-07 16:35:00,73.2,47.3,100,100,100,100,0,0,325.8667778,5.412146667,515.741935483871
21-01-07 16:40:00,73.4,46.2,100,100,100,100,0,0,325.4170323,5.487036129,537.161290322581
21-01-07 16:45:00,73.5,45.9,100,100,100,100,0,0,324.9381129,5.563166452,550.338709677419
21-01-07 16:50:00,73,46.1,100,100,100,100,0,0,324.0585161,5.639193226,558
21-01-07 16:55:00,73.2,46.4,100,100,100,100,0,0,325.6125,5.714905323,562
21-01-07 17:00:00,73.2,46.6,100,100,100,100,0,0,328.8635556,5.79174619,557.870967741935
21-01-07 17:05:00,73.3,46.9,100,100,100,100,0,0,328.6408387,5.868335806,550
21-01-07 17:10:00,73.1,46.4,100,100,100,100,0,0,327.9139032,5.94505871,540.41935483871
21-01-07 17:15:00,73,46.5,100,100,100,100,0,0,328.1022097,6.020361129,531.951612903226
21-01-07 17:20:00,73.1,45.7,100,100,100,100,0,0,327.9536129,6.096575484,522.161290322581
21-01-07 17:25:00,73.1,45.2,100,100,100,100,0,0,327.5458065,6.172217097,518.354838709677
21-01-07 17:30:00,73.1,44.9,100,100,100,100,0,0,328.091629,6.248248226,520.467741935484
21-01-07 17:35:00,73.4,44,100,100,100,100,0,0,327.6581613,6.323971935,523.290322580645
21-01-07 17:40:00,73.6,43.3,100,100,100,100,0,0,327.4338387,6.399538548,528.111111111111
21-01-07 17:45:00,73.8,42.7,100,100,100,100,0,0,328.0587419,6.475077742,537.870967741935
21-01-07 17:50:00,73.7,42.2,100,100,100,100,0,0,327.5704194,6.550956935,544.516129032258
21-01-07 17:55:00,73.5,41.9,100,100,100,99.89,0,0,327.9966825,6.627232698,552.564516129032
21-01-07 18:00:00,73.5,42.1,100,100,100,18.38,0,0,327.4369206,6.703383175,556.387096774194
21-01-07 18:05:00,73.9,41.7,100,100,100,0,0,0,327.3042903,6.779619032,556.209677419355
21-01-07 18:10:00,74,40.9,100,100,100,0,0,0,327.808,6.85575,554
21-01-07 18:15:00,73.8,40.5,100,100,100,0,0,0,327.5410968,6.932220968,549.47619047619
21-01-07 18:20:00,73.6,39.8,100,100,100,0,0,0,327.6462698,7.008180952,544.338709677419
21-01-07 18:25:00,73.5,39.5,100,100,100,0,0,0,327.2743548,7.084378387,537.032258064516
21-01-07 18:30:00,73.2,39.4,100,100,100,0,0,0,327.7405484,7.159949839,529.709677419355
21-01-07 18:35:00,73.1,39.7,100,100,100,0,0,0,327.4472903,7.23554129,524.887096774194
21-01-07 18:40:00,73.3,39.1,100,100,100,0,0,0,327.4788871,7.310702258,524.935483870968
21-01-07 18:45:00,73.3,38.5,100,100,100,0,0,0,327.2569365,7.385688095,530.516129032258
21-01-07 18:50:00,73.2,38.1,100,100,100,0,0,0,327.4730323,7.461596129,540.58064516129
21-01-07 18:55:00,73.1,37.7,100,100,100,0,0,0,327.0875484,7.537324032,546.793650793651
21-01-07 19:00:00,73.2,37.5,100,100,100,0,0,0,327.4329677,7.613042581,550
21-01-07 19:05:00,73.2,37.6,100,100,100,0,0,0,326.9251774,7.68906871,552
21-01-07 19:10:00,73.4,37.3,100,100,100,0,0,0,327.439129,7.765797742,551
21-01-07 19:15:00,73.4,37.1,100,100,100,0,0,0,327.166871,7.841558871,549
21-01-07 19:20:00,73.2,36.8,100,100,100,0,0,0,327.2636667,7.91702381,541.5
21-01-07 19:25:00,73,37.1,100,100,100,0,0,0,326.7988095,7.991974921,534.354838709677
21-01-07 19:30:00,73,37.4,100,100,100,0,0,0,327.1022903,8.067134194,528
21-01-07 19:35:00,73,37.9,100,100,100,0,0,0,327.0136774,8.142547097,522.064516129032
21-01-07 19:40:00,73.2,37.9,100,100,100,0,0,0,327.1048065,8.218301613,514.222222222222
21-01-07 19:45:00,73.5,37.7,100,100,100,0,0,0,327.3089355,8.294381935,508.190476190476
21-01-07 19:50:00,73.5,37.5,100,100,100,0,0,0,327.1707742,8.369689032,504
21-01-07 19:55:00,73.6,37.6,100,100,100,0,0,0,327.7418889,8.445162222,499.758064516129
21-01-07 20:00:00,73.5,37.7,100,100,100,0,0,0,327.3277097,8.520207419,494.870967741936
21-01-07 20:05:00,73.3,37.8,100,100,100,0,0,0,327.611,8.595734286,507.209677419355
21-01-07 20:10:00,73.4,38.2,100,100,100,0,0,0,327.4484516,8.671849032,553.677419354839
21-01-07 20:15:00,73.5,38.3,100,100,100,0,0,0,327.4635,8.74779,579.064516129032
21-01-07 20:20:00,73.4,38.3,100,100,100,0,0,0,327.2062903,8.824170968,584
21-01-07 20:25:00,73.3,38.4,100,100,100,0,0,0,327.0692857,8.90016,577.354838709677
21-01-07 20:30:00,73.3,38.8,100,100,100,0,0,0,327.495619,8.976292381,564.032258064516
21-01-07 20:35:00,73.3,39.2,100,100,100,0,0,0,326.9056667,9.053053333,544.193548387097
21-01-07 20:40:00,72.4,38.5,100,100,100,0,0,0,327.1773333,9.128936825,534.112903225806
21-01-07 20:45:00,71.8,38.3,100,100,100,0,0,0,326.8771613,9.204079677,527.548387096774
21-01-07 20:50:00,72.2,37.3,100,100,100,0,0,0,326.9085645,9.279525806,524.730158730159
21-01-07 20:55:00,71.9,36,100,100,100,0,0,0,326.9882581,9.355422258,521.904761904762
21-01-07 21:00:00,71.9,35.7,100,100,100,0,0,0,326.6972258,9.431362419,518
21-01-07 21:05:00,72.1,34.8,100,100,100,0,0,0,326.6984194,9.506490645,517.539682539683
21-01-07 21:10:00,71.9,34.2,100,100,100,0,0,0,326.7154516,9.582031129,515
21-01-07 21:15:00,72.1,33.9,100,100,100,0,0,0,327.069,9.657160968,516
21-01-07 21:20:00,72.7,33.5,100,100,100,0,0,0,326.8380484,9.732986935,516.790322580645
21-01-07 21:25:00,72.7,32.7,100,100,100,0,0,0,327.119,9.80872,516
21-01-07 21:30:00,72.8,33.1,100,100,100,0,0,0,326.7512581,9.88406629,518.854838709677
21-01-07 21:35:00,73,33.2,100,100,100,0,0,0,326.7076129,9.959509677,530.661290322581
21-01-07 21:40:00,73.5,33.9,100,100,100,0,0,0,326.8000806,10.03548387,545.967741935484
21-01-07 21:45:00,74.2,35.7,100,100,100,0,0,0,326.9280323,10.11144516,559.91935483871
21-01-07 21:50:00,74.6,35.6,100,100,100,0,0,0,326.4679355,10.18800645,572.258064516129
21-01-07 21:55:00,74.6,35.3,100,100,100,0,0,0,326.6364839,10.26456129,577.095238095238
21-01-07 22:00:00,73.9,34.5,100,100,100,0,0,0,326.5398548,10.34080161,580
21-01-07 22:05:00,73.2,34,100,100,100,0,0,0,326.3488065,10.41729032,575.190476190476
21-01-07 22:10:00,73,33.7,100,100,100,0,0,0,326.8924444,10.49353016,560.903225806452
21-01-07 22:15:00,73,33.1,100,100,100,0,0,0,326.4866935,10.56969194,541.274193548387
21-01-07 22:20:00,72.9,32.8,100,100,100,0,0,0,326.5817742,10.64500645,520.870967741935
21-01-07 22:25:00,72.7,32.4,100,100,100,0,0,0,327.0978571,10.72105714,507.225806451613
21-01-07 22:30:00,73.1,32.5,100,100,100,0,0,0,326.7071111,10.79671587,507
21-01-07 22:35:00,73.8,32.2,100,100,100,0,0,0,326.6521746,10.87202222,514.532258064516
21-01-07 22:40:00,74.4,32.4,100,100,100,0,0,0,327.2986667,10.9475,527.709677419355
21-01-07 22:45:00,74.7,32.2,100,100,100,0,0,0,326.8807778,11.02273968,546.532258064516
21-01-07 22:50:00,74.5,32.5,100,100,100,0,0,0,326.6394762,11.09869206,560
21-01-07 22:55:00,74.5,33.3,100,100,100,0,0,0,327.0786774,11.17528065,561.354838709677
21-01-07 23:00:00,74.6,33.7,100,100,100,0,0,0,327.2623065,11.2517871,552.41935483871
21-01-07 23:05:00,74.3,34.2,100,100,100,0,0,0,327.0347742,11.32817097,542.064516129032
21-01-07 23:10:00,72.5,34.3,100,100,100,0,0,0,327.436129,11.40340484,534.709677419355
21-01-07 23:15:00,72.5,34.7,100,100,100,0,0,0,327.414,11.47949524,531
21-01-07 23:20:00,72.8,34.3,100,100,100,0,0,0,326.9789032,11.55496774,531.741935483871
21-01-07 23:25:00,72.5,33.8,100,100,100,0,0,0,327.4622097,11.63088065,542.387096774194
21-01-07 23:30:00,73.1,34.2,100,100,100,0,0,0,327.1706774,11.70699677,549.548387096774
21-01-07 23:35:00,74.1,34.6,100,100,100,0,0,0,327.0843226,11.78311129,552
21-01-07 23:40:00,74.6,33.8,100,100,100,0,0,0,327.5982258,11.85982581,543.52380952381
21-01-07 23:45:00,74.8,33.7,100,100,100,0,0,0,327.3792742,11.93555968,529.016129032258
21-01-07 23:50:00,74.2,34.4,100,100,100,0,0,0,327.1345806,12.01135484,521.206349206349
21-01-07 23:55:00,72.8,34.5,100,100,100,0,0,0,327.5710806,12.08659032,524.838709677419
21-01-08 00:00:00,72.6,35.1,100,100,100,0,0,0,327.2057742,12.16165806,533.306451612903
21-01-08 00:05:00,72.7,34.6,100,100,100,0,0,0,326.9048871,12.23729516,545.258064516129
21-01-08 00:10:00,73.2,34,100,100,100,0,0,0,327.1948065,12.3135871,548.91935483871
21-01-08 00:15:00,73.5,34.7,100,100,100,0,0,0,327.2337097,12.38932742,543.190476190476
21-01-08 00:20:00,73.9,35.1,100,100,100,0,0,0,327.418871,12.46564194,533.548387096774
21-01-08 00:25:00,74.1,35.2,100,100,100,0,0,0,327.0339032,12.54159677,516.333333333333
21-01-08 00:30:00,73.8,34.8,100,100,100,0,0,0,327.132871,12.61672903,515
21-01-08 00:35:00,72.4,34.3,100,100,100,0,0,0,327.4086452,12.69158548,528.238095238095
21-01-08 00:40:00,72.3,34,100,100,100,0,0,0,327.365,12.7674,541.126984126984
21-01-08 00:45:00,72.3,33.8,100,100,100,0,0,0,326.7773387,12.84366129,556.274193548387
21-01-08 00:50:00,73,34.1,100,100,100,0,0,0,326.7597742,12.92002903,559
21-01-08 00:55:00,73.5,35.5,100,100,100,0,0,0,327.168,12.99658387,551.5
21-01-08 01:00:00,74.3,35.4,100,100,100,0,0,0,327.5045484,13.07297097,538.032258064516
21-01-08 01:05:00,74.5,34.5,100,100,100,0,0,0,326.9001111,13.14814444,524.741935483871
21-01-08 01:10:00,73.3,34.1,100,100,100,0,0,0,327.3777097,13.2235871,523
21-01-08 01:15:00,73,33.9,100,100,100,0,0,0,326.8706613,13.29930161,525.777777777778
21-01-08 01:20:00,72.7,33.2,100,100,100,0,0,0,326.774,13.37449355,538.193548387097
21-01-08 01:25:00,72.3,33.3,100,100,100,0,0,0,327.0394444,13.45098889,543.838709677419
21-01-08 01:30:00,72.8,34.8,100,100,100,0,0,0,327.4037258,13.52709194,548.758064516129
21-01-08 01:35:00,73.9,34.4,100,100,100,0,0,0,326.8420645,13.60340645,546
21-01-08 01:40:00,74.5,34.1,100,100,100,0,0,0,326.683,13.67955714,543.225806451613
21-01-08 01:45:00,74.6,33.5,100,100,100,0,0,0,326.7898065,13.75583548,536.290322580645
21-01-08 01:50:00,73.2,33.1,100,100,100,0,0,0,316.9085,13.82925,532.467741935484
21-01-08 01:55:00,72.8,33.4,100,100,100,0,0,0,316.8536452,13.90230645,529
21-01-08 02:00:00,72.9,32.8,100,100,100,0,0,0,316.8003065,13.97540645,534.698412698413
21-01-08 02:05:00,72.7,32.7,100,100,100,0,0,0,316.450381,14.04887619,552.935483870968
21-01-08 02:10:00,73.5,34.1,100,100,100,0,0,0,316.561,14.12268889,572.032258064516
21-01-08 02:15:00,74,35.1,100,100,100,0,0,0,317.0517581,14.19575,595.774193548387
21-01-08 02:20:00,74.3,34.3,100,100,100,0,0,0,316.9853226,14.26844839,611.258064516129
21-01-08 02:25:00,73.1,33.3,100,100,100,0,0,0,317.0041642,14.34197164,621.809523809524
21-01-08 02:30:00,72.9,33.4,100,100,100,0,0,0,316.7312581,14.416,628
21-01-08 02:35:00,73.5,33,100,100,100,0,0,0,316.8329677,14.48984516,629.793650793651
21-01-08 02:40:00,73.9,33.2,100,100,100,0,0,0,317.2900645,14.5638,628
21-01-08 02:45:00,74.1,33.7,100,100,100,0,0,0,317.1533333,14.63710476,624.587301587302
21-01-08 02:50:00,74.2,34.3,100,100,100,0,0,0,316.8672381,14.7111381,618.790322580645
21-01-08 02:55:00,74.1,34.8,100,100,100,0,0,0,317.228,14.7847,611.983870967742
21-01-08 03:00:00,74.1,35,100,100,100,0,0,0,317.5525714,14.85890159,601.174603174603
21-01-08 03:05:00,74.1,34.9,100,100,100,0,0,0,317.5455873,14.93180952,595
21-01-08 03:10:00,74,34.9,100,100,100,0,0,0,317.4719048,15.00491429,598.177419354839
21-01-08 03:15:00,73.8,34.9,100,100,100,0,0,0,317.1517778,15.07917778,608.241935483871
21-01-08 03:20:00,73.8,34.9,100,100,100,0,0,0,317.655381,15.15248571,615
21-01-08 03:25:00,73.8,34.9,100,100,100,0,0,0,317.5815556,15.22589841,616
21-01-08 03:30:00,73.6,35,100,100,100,0,0,0,317.6261587,15.29985079,616.661290322581
21-01-08 03:35:00,73.4,35,100,100,100,0,0,0,317.4681129,15.3733629,612.596774193548
21-01-08 03:40:00,73.5,35.6,100,100,100,0,0,0,2.643612097,15.38374839,607.451612903226
21-01-08 03:45:00,73.8,35.8,100,100,100,0,0,0,0,15.3841,599.761904761905
21-01-08 03:50:00,73.8,35.9,100,100,100,0,0,0,0.126188726,15.3842,591.338709677419
21-01-08 03:55:00,73.8,35.9,100,100,100,0,0,0,0.033332826,15.3842,584.91935483871
21-01-08 04:00:00,73.6,36.1,100,100,100,0,0,0,0,15.3842,581.5
21-01-08 04:05:00,73.4,36.2,100,100,100,0,0,0,0.013491858,15.3842,573.693548387097
21-01-08 04:10:00,73.2,36.4,100,100,100,0,0,0,0,15.3842,564
21-01-08 04:15:00,73.3,36.4,100,100,100,0,0,0,0.010934578,15.3842,558.08064516129
21-01-08 04:20:00,73.4,36.3,100,100,100,0,0,0,0,15.3842,549.269841269841
21-01-08 04:25:00,73.4,36,100,100,100,0,0,0,0.073417879,15.3842,539.920634920635
21-01-08 04:30:00,73.4,35.9,100,100,100,0,0,0,0.015872774,15.3843,532.952380952381
21-01-08 04:35:00,73.4,36.2,100,100,100,0,0,0,0.128569645,15.3843,523.84126984127
21-01-08 04:40:00,73.1,36.5,12,12,12,0,0,0,0.101535378,15.3843,514.129032258065
21-01-08 04:45:00,72,37.4,0,0,0,0,0,0,0.147617,15.3843,506.666666666667
21-01-08 04:50:00,71,37.9,0,0,0,0,0,0,0.054672889,15.3843,501.412698412698
21-01-08 04:55:00,70.6,38.3,0,0,0,0,0,0,0,15.3843,494.603174603175
21-01-08 05:00:00,70.7,38.8,0,0,0,0,0,0,0.121426887,15.3843,487.790322580645
21-01-08 05:05:00,70.9,38.3,0,0,0,0,0,0,0.145273873,15.3843,481.983870967742
21-01-08 05:10:00,71,37.5,0,0,0,0,0,0,0,15.38438065,476.483870967742
21-01-08 05:15:00,71.2,36.5,0,0,0,0,0,0,0.079363871,15.3844,473.365079365079
21-01-08 05:20:00,71.5,35.9,0,0,0,0,0,0,0.11904589,15.3844,468
21-01-08 05:25:00,71.8,35,0,0,0,0,0,0,0.022221884,15.3844,464.258064516129
21-01-08 05:30:00,72.3,34,0,0,0,0,0,0,0.001587277,15.3844,460.870967741936
21-01-08 05:35:00,72.8,33.3,0,0,0,0,0,0,0,15.3844,456
21-01-08 05:40:00,73.1,32.9,0,0,0,0,0,0,0.095236774,15.3844,453.322580645161
21-01-08 05:45:00,73.3,32.6,0,0,0,0,0,0,0.117156006,15.3844,452.032258064516
21-01-08 05:50:00,73.5,32.3,0,0,0,0,0,0,0,15.3845,448.129032258065
21-01-08 05:55:00,73.5,32,0,0,0,0,0,0,0.181201206,15.3845,445.903225806452
21-01-08 06:00:00,73.6,31.8,0,0,0,0,0,0,0.065871968,15.3845,445
21-01-08 06:05:00,73.5,31.8,0,0,0,0,0,0,0.261648635,15.3846,441.290322580645
21-01-08 06:10:00,73.4,32.1,0,0,0,0,0,0,0.1476166,15.3846,440
21-01-08 06:15:00,73.4,32.2,0,0,0,0,0,0,0.0984112,15.3847,438.322580645161
21-01-08 06:20:00,73.5,31.9,0,0,0,0,0,0,0.334915355,15.3847,438
21-01-08 06:25:00,73.6,31.7,0,0,0,0,0,0,0.166361952,15.3848,437.064516129032
21-01-08 06:30:00,73.8,31.6,0,0,0,0,0,0,0.063264343,15.3848,434.258064516129
21-01-08 06:35:00,73.7,31.6,0,0,0,0,0,0,0.152303048,15.3849,433
21-01-08 06:40:00,73.7,31.8,0,0,0,0,0,0,0.128569277,15.3849,433
21-01-08 06:45:00,73.5,32.1,0,0,0,0,0,0,0.217910514,15.385,431.838709677419
21-01-08 06:50:00,73.4,32.1,0,0,0,0,0,0,0.157140645,15.385,431.968253968254
21-01-08 06:55:00,73.4,32.3,0,0,0,0,0,0,0.284916145,15.3851,431
21-01-08 07:00:00,73.4,32.1,0,0,0,0,0,0,0.215869616,15.3851,431
21-01-08 07:05:00,73.5,32,0,0,0,0,0,0,0.338883855,15.3852,430
21-01-08 07:10:00,73.7,31.9,0,0,0,0,0,0,0.15079139,15.3852,429
21-01-08 07:15:00,73.8,31.7,0,0,0,0,0,0,0.341264452,15.3853,428
21-01-08 07:20:00,73.7,32.2,0,0,0,0,0,0,0.295233,15.3854,428
21-01-08 07:25:00,73.7,32,0,0,0,0,0,0,0.482531855,15.38545968,428
21-01-08 07:30:00,73.7,32.5,0,0,0,0,0,0,0.492849435,15.38554032,428.435483870968
21-01-08 07:35:00,73.7,32.2,0,0,0,0,0,0,2.084093194,0.040075168,428
21-01-08 07:40:00,73.5,32.2,0,0,0,0,0,0,325.0000952,0.040075168,426.048387096774
21-01-08 07:45:00,73.6,32.9,0,0,0,0,0,0,342.5992063,0.11890481,427
21-01-08 07:50:00,73.5,33.1,0,0,0,0,0,0,341.6395397,0.198361413,431.322580645161
21-01-08 07:55:00,73.4,33.5,0,0,0,0,0,0,339.9451111,0.277358444,481.483870967742
21-01-08 08:00:00,73.3,34.4,0,0,0,0,0,0,339.5179683,0.356117397,573.58064516129
21-01-08 08:05:00,73.4,34.6,0,0,0,0,0,0,339.1771111,0.434101365,694.741935483871
21-01-08 08:10:00,73.4,34.3,0,0,0,0,0,0,339.5961935,0.512776065,850.777777777778
21-01-08 08:15:00,73.5,34.3,0,0,0,0,0,0,341.5296452,0.59063771,1022.93650793651
21-01-08 08:20:00,73.7,34.5,0,0,0,0,0,0,341.3587581,0.670045919,1189.5
21-01-08 08:25:00,73.5,35.3,0,0,0,0,0,0,343.7016129,0.749899113,1292.20967741935
21-01-08 08:30:00,73.3,36.1,0,0,0,0,0,0,346.1847903,0.829854919,1360.67741935484
21-01-08 08:35:00,73.2,35.8,0,0,0,0,0,0,348.9276667,0.911109778,1399.67741935484
21-01-08 08:40:00,73.1,35.1,88,88,89,51.39,0,0,351.9923387,0.99251621,1415.72580645161
21-01-08 08:45:00,74.3,34.2,100,100,100,100,0,0,356.396,1.07477,1409.95238095238
21-01-08 08:50:00,75.9,32.7,100,100,100,100,0,0,357.7824516,1.15788129,1391.66666666667
21-01-08 08:55:00,76.3,32.8,100,100,100,100,0,0,358.0365556,1.24125,1359.42857142857
21-01-08 09:00:00,76.2,34,100,100,100,100,0,0,358.8770323,1.325208871,1317.8253968254
21-01-08 09:05:00,75.9,35.6,100,100,100,100,0,0,357.556,1.409164286,1277.28571428571
21-01-08 09:10:00,75.7,36.1,100,100,100,100,0,0,357.0165484,1.492811935,1229.7619047619
21-01-08 09:15:00,75.5,36.6,100,100,100,100,0,0,358.0003548,1.576571935,1185.7619047619
21-01-08 09:20:00,75.2,36.5,100,100,100,100,0,0,360.1467097,1.66040129,1137.4126984127
21-01-08 09:25:00,75.1,36.3,100,100,100,100,0,0,361.4463548,1.744712581,1089.61904761905
21-01-08 09:30:00,75,36,100,100,100,100,0,0,361.7130317,1.828991111,1039.61904761905
21-01-08 09:35:00,74.8,36,100,100,100,100,0,0,364.4286032,1.912899048,991.354838709677
21-01-08 09:40:00,74.5,38,100,100,100,100,0,0,372.9266667,1.999114286,942.661290322581
21-01-08 09:45:00,74.1,40.1,100,100,100,100,0,0,375.4267258,2.08681871,903.935483870968
21-01-08 09:50:00,73.8,41.7,100,100,100,100,0,0,381.6875714,2.174731429,866.161290322581
21-01-08 09:55:00,73.7,42.8,100,100,100,100,0,0,384.3487742,2.263809194,831.258064516129
21-01-08 10:00:00,73.9,43.9,100,100,100,100,0,0,389.675,2.353886667,797.301587301587
21-01-08 10:05:00,73.8,44.1,100,100,100,100,0,0,388.2540476,2.444881429,760.516129032258
21-01-08 10:10:00,73.6,44.4,100,100,100,100,0,0,393.7848226,2.53589871,729.174603174603
21-01-08 10:15:00,73.5,44.4,100,100,100,100,0,0,391.0036613,2.625762258,696
21-01-08 10:20:00,73.5,45,100,100,100,100,0,0,402.0261111,2.718483333,667.354838709677
21-01-08 10:25:00,73.6,44.4,100,100,100,100,0,0,392.5540968,2.81185,643.380952380952
21-01-08 10:30:00,73.5,44.2,100,100,100,100,0,0,401.4508387,2.904948548,620.790322580645
21-01-08 10:35:00,73.3,44.3,100,100,100,100,0,0,396.6769839,2.99798129,598.761904761905
21-01-08 10:40:00,73.2,44.3,100,100,100,100,0,0,404.8322581,3.091740484,580
21-01-08 10:45:00,73.3,44.3,100,100,100,100,0,0,407.9370645,3.187117742,562.761904761905
21-01-08 10:50:00,73.3,44,100,100,100,100,0,0,409.990254,3.282113968,545.161290322581
21-01-08 10:55:00,73.5,44.6,100,100,100,100,0,0,406.1460968,3.377841613,527.064516129032
21-01-08 11:00:00,73.6,45,100,100,100,100,0,0,418.9623333,3.473658571,510.888888888889
21-01-08 11:05:00,73.5,44.6,100,100,100,100,0,0,409.243,3.57015,496.967741935484
21-01-08 11:10:00,73.5,44.6,100,100,100,100,0,0,411.3165873,3.666294444,484.174603174603
21-01-08 11:15:00,73.6,45.3,100,100,100,100,0,0,415.510371,3.763347097,471.761904761905
21-01-08 11:20:00,73.6,46,100,100,100,100,0,0,404.1440476,3.858390476,460.421875
21-01-08 11:25:00,73.6,45.7,100,100,100,100,0,0,407.5717097,3.954629677,451.587301587302
21-01-08 11:30:00,73.5,45.6,100,100,100,100,0,0,415.1864677,4.049769839,442
21-01-08 11:35:00,73.4,46,100,100,100,100,0,0,436.0388387,4.149421613,434.387096774194
21-01-08 11:40:00,73.4,46.4,100,100,100,100,0,0,422.3031429,4.248211429,428.396825396825
21-01-08 11:45:00,73.5,47.3,100,100,100,100,0,0,419.8583871,4.345689355,423.603174603175
21-01-08 11:50:00,73.6,47.4,100,100,100,100,0,0,401.8874516,4.441292581,417.822580645161
21-01-08 11:55:00,73.6,46.4,100,100,100,100,0,0,411.1726825,4.536562063,413.031746031746
