Date_Time,Climate Temperature (˚F),Climate Humidity (%Rh),Light Bench 1 Final State (%),Light Bench 2 Final State (%),Light Bench 3 Final State (%),Shade Roof Current Timed Position (%),PAD Vent Shutter Current Timed Position (%),Exhaust Fans VFD Current Timed Position (%),PPF (micromol/s),DLI (mol/m^2*d),CO2 Reading
21-01-26 17:05:00,65.4,39.4,0,0,0,100,0,0,370.716,1.299642,319.516067357894
21-01-26 17:10:00,65.8,39,5,5,5,100,0,0,370.181245901639,1.40128163934426,332.377307154938
21-01-26 17:15:00,66.3,38.5,100,100,100,100,0,0,368.891901639344,1.50299704918033,345.238546951982
21-01-26 17:20:00,67.5,37.8,100,100,100,100,0,0,368.302,1.60442147540984,358.099786749026
21-01-26 17:25:00,67.8,36.7,100,100,100,100,0,0,372.332967213115,1.70660885245902,370.96102654607
21-01-26 17:30:00,67.9,36.3,100,100,100,100,0,0,372.437,1.80900133333333,383.822266343113
21-01-26 17:35:00,67.6,36.2,100,100,100,100,0,0,372.247583333333,1.9114625,396.683506140157
21-01-26 17:40:00,67.2,36.6,100,100,100,100,0,0,372.0454,2.01389933333333,409.544745937201
21-01-26 17:45:00,66.7,36.9,100,100,100,100,0,0,372.006333333333,2.11628266666667,422.405985734245
21-01-26 17:50:00,66.6,37,100,100,100,100,0,0,371.911934426229,2.21850836065574,435.267225531289
21-01-26 17:55:00,66.2,37.3,100,100,100,100,0,0,372.037,2.32137491803279,448.128465328333
21-01-26 18:00:00,65.9,37.5,100,100,100,100,0,0,372.059393442623,2.4233162295082,460.989705125377
21-01-26 18:05:00,65.8,37.7,100,100,100,100,0,0,371.855393442623,2.52619327868852,473.850944922421
21-01-26 18:10:00,65.3,37.9,100,100,100,100,0,0,371.917516666667,2.62835066666667,486.712184719465
21-01-26 18:15:00,65.3,38.1,100,100,100,100,0,0,371.8255,2.73012166666667,499.573424516509
21-01-26 18:20:00,65.4,38.2,100,100,100,100,0,0,371.97,2.83314383333333,512.434664313553
21-01-26 18:25:00,65.8,38.4,100,100,100,34.4,0,0,372.0414,2.93485866666667,525.295904110596
21-01-26 18:30:00,66.9,37.4,100,100,100,0,0,0,372.172196721311,3.03771672131148,538.15714390764
21-01-26 18:35:00,66.8,37.2,100,100,100,0,0,0,372.092098360656,3.14014180327869,551.018383704684
21-01-26 18:40:00,66.6,37.3,100,100,100,0,0,0,372.103,3.2425468852459,563.879623501728
21-01-26 18:45:00,66.2,37.6,100,100,100,0,0,0,371.837,3.344843,576.740863298772
21-01-26 18:50:00,65.8,37.9,100,100,100,0,0,0,371.933841269841,3.42078253968254,584.032258064516
21-01-26 18:55:00,65.5,38.1,100,100,100,0,0,0,371.883838709677,3.51737967741936,580.322580645161
21-01-26 19:00:00,65.1,38.6,100,100,100,0,0,0,371.811476190476,3.61450984126984,583
21-01-26 19:05:00,65,38.9,100,100,100,0,0,0,372.024080645161,3.71139838709677,579.031746031746
21-01-26 19:10:00,65,39,100,100,100,0,0,0,371.562333333333,3.80830777777778,568.774193548387
21-01-26 19:15:00,64.9,39,100,100,100,0,0,0,371.950774193548,3.90466322580645,725.58064516129
21-01-26 19:20:00,64.6,39.2,100,100,100,0,0,0,371.837,4.00034838709677,1058.08064516129
21-01-26 19:25:00,64.2,39.5,100,100,100,0,0,0,371.665142857143,4.09589428571429,1243.79032258065
21-01-26 19:30:00,64,39.7,100,100,100,0,0,0,371.400032258065,4.19196241935484,1176.22580645161
21-01-26 19:35:00,63.6,40,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 19:40:00,63.6,40.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 19:45:00,63.5,40.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 19:50:00,63.3,41,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 19:55:00,63.1,41.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:00:00,62.8,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:05:00,62.4,41.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:10:00,62.1,41.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:15:00,61.9,41.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:20:00,61.7,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:25:00,61.5,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:30:00,61.5,41.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:35:00,61.4,41.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:40:00,61.2,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:45:00,61.2,41.7,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:50:00,61.2,41.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 20:55:00,61,41.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 21:00:00,61.7,41.7,100,100,100,0,74.5,81.33,372.17,18.948563,1218
21-01-26 21:05:00,61.7,40,100,100,100,0,100,100,372.17,18.948563,1218
21-01-26 21:10:00,61.3,39,100,100,100,0,100,100,372.17,18.948563,1218
21-01-26 21:15:00,60.9,38.8,100,100,100,0,100,100,372.17,18.948563,1218
21-01-26 21:20:00,60.8,38.9,100,100,100,0,100,100,372.17,18.948563,1218
21-01-26 21:25:00,60.9,39,100,100,100,0,100,96,372.17,18.948563,1218
21-01-26 21:30:00,60.5,39.2,100,100,100,0,99.32,0,372.17,18.948563,1218
21-01-26 21:35:00,60.4,40,100,100,100,0,3.51,0,372.17,18.948563,1218
21-01-26 21:40:00,60.6,40.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 21:45:00,60.9,40.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 21:50:00,61,41.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 21:55:00,61,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:00:00,61,41.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:05:00,60.9,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:10:00,60.8,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:15:00,60.8,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:20:00,60.7,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:25:00,60.6,41.7,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:30:00,60.8,41.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:35:00,60.9,41.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:40:00,60.8,42.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:45:00,60.9,42.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:50:00,61.1,42.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 22:55:00,61.2,42.7,100,100,100,0,2.5,9.33,372.17,18.948563,1218
21-01-26 23:00:00,60.4,41.8,100,100,100,0,100,45.33,372.17,18.948563,1218
21-01-26 23:05:00,60,41.1,100,100,100,0,52.17,0,372.17,18.948563,1218
21-01-26 23:10:00,60.6,41.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 23:15:00,61,41.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 23:20:00,61.2,41.7,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 23:25:00,61.3,41.9,100,100,100,0,27.83,34.67,372.17,18.948563,1218
21-01-26 23:30:00,60,41.1,100,100,100,0,100,20,372.17,18.948563,1218
21-01-26 23:35:00,60.4,41.1,100,100,100,0,26.83,0,372.17,18.948563,1218
21-01-26 23:40:00,61,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-26 23:45:00,61.3,41.5,100,100,100,0,29.17,35.93,372.17,18.948563,1218
21-01-26 23:50:00,60,40.8,100,100,100,0,100,17.4,372.17,18.948563,1218
21-01-26 23:55:00,60.4,40.9,100,100,100,0,24.17,0,372.17,18.948563,1218
21-01-27 00:00:00,60.8,41.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 00:05:00,61.1,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 00:10:00,61.3,41.9,100,100,100,0,1.17,8,372.17,18.948563,1218
21-01-27 00:15:00,60.5,41.5,100,100,100,0,100,52,372.17,18.948563,1218
21-01-27 00:20:00,60.2,41.2,100,100,100,0,58.83,0,372.17,18.948563,1218
21-01-27 00:25:00,60.8,41.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 00:30:00,61.1,41.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 00:35:00,60.9,41.5,100,100,100,0,74.5,53.33,372.17,18.948563,1218
21-01-27 00:40:00,60.1,40.7,100,100,100,0,78.83,0,372.17,18.948563,1218
21-01-27 00:45:00,60.7,41,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 00:50:00,61.1,41.3,100,100,100,0,0,0.2,372.17,18.948563,1218
21-01-27 00:55:00,60.8,41.2,100,100,100,0,77.17,53.13,372.17,18.948563,1218
21-01-27 01:00:00,60.2,40.5,100,100,100,0,76.17,0,372.17,18.948563,1218
21-01-27 01:05:00,60.9,40.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:10:00,61.1,41.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:15:00,61.1,41.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:20:00,61.1,41.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:25:00,61.1,42.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:30:00,61.1,42.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:35:00,61.2,42.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:40:00,61,43.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:45:00,60.9,43.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:50:00,60.9,43.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 01:55:00,60.9,44.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:00:00,60.8,44.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:05:00,60.8,44.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:10:00,60.9,44.3,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:15:00,60.9,44.5,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:20:00,60.9,44.7,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:25:00,60.9,44.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:30:00,61.1,44.8,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:35:00,60.9,44.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:40:00,60.9,44.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:45:00,60.8,45,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:50:00,60.9,45,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 02:55:00,60.8,45,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:00:00,60.8,45.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:05:00,60.8,45.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:10:00,60.8,45.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:15:00,60.7,45.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:20:00,60.6,45.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:25:00,60.6,45.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:30:00,60.6,45.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:35:00,60.5,45.1,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:40:00,60.5,45,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:45:00,60.3,44.9,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:50:00,60.2,44.6,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 03:55:00,59.9,44.4,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:00:00,59.7,44.2,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:05:00,59.7,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:10:00,59.7,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:15:00,59.7,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:20:00,59.8,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:25:00,59.7,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:30:00,59.7,44,100,100,100,0,0,0,372.17,18.948563,1218
21-01-27 04:35:00,59.7,44.1,68,68,68,0,0,0,372.17,18.948563,1218
21-01-27 04:40:00,58.8,44.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 04:45:00,57.5,45.4,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 04:50:00,56.6,46.4,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 04:55:00,55.9,47.2,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:00:00,55.4,48,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:05:00,54.9,48.7,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:10:00,54.5,49,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:15:00,54.1,49.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:20:00,53.9,49.7,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:25:00,53.5,49.9,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:30:00,53.2,50.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:35:00,53.2,50.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:40:00,53.4,49.7,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:45:00,53.3,49.6,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:50:00,53.2,49.6,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 05:55:00,53.4,49.2,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:00:00,53.4,49,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:05:00,53.6,48.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:10:00,54.1,48.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:15:00,54.4,47.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:20:00,55.1,47.4,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:25:00,55.4,46.7,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:30:00,56,46.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:35:00,56.5,45.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:40:00,56.8,44.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:45:00,57.7,43.9,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:50:00,57.9,43.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 06:55:00,58.5,42.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:00:00,59,42.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:05:00,59.5,41.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:10:00,60.1,41.2,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:15:00,60.2,40.8,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:20:00,60.9,40.4,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:25:00,61.4,39.9,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:30:00,61.9,39.5,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:35:00,62.4,39.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:40:00,62.8,38.9,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:45:00,63.4,38.5,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:50:00,63.7,38.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 07:55:00,64.3,38,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:00:00,64.5,37.6,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:05:00,65,37.5,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:10:00,65.1,37.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:15:00,65.4,37.1,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:20:00,65.3,37.2,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:25:00,65.4,37.4,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:30:00,65.7,37.3,0,0,0,0,0,0,372.17,18.948563,1218
21-01-27 08:35:00,65.4,37.5,18,18,18,0.14,0,0,372.17,18.948563,1218
21-01-27 08:40:00,65.5,37.5,100,100,100,85.8,0,0,372.17,18.948563,1218
21-01-27 08:45:00,65.6,37.8,100,100,100,100,0,0,372.17,18.948563,1218
21-01-27 08:50:00,66.3,37.7,100,100,100,100,0,0,372.17,18.948563,1218
21-01-27 08:55:00,66.7,37.8,100,100,100,100,0,0,372.17,18.948563,1218
21-01-27 09:00:00,66.8,38.1,100,100,100,100,0,0,372.17,18.948563,1218
21-01-27 09:05:00,66.8,38.5,84,84,84,100,0,0,372.17,18.948563,1218
21-01-27 09:10:00,65.9,39.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:15:00,64.3,40.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:20:00,63.7,41.7,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:25:00,63.3,42.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:30:00,63.2,43,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:35:00,63.4,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:40:00,63.6,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:45:00,64,43,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:50:00,64.1,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 09:55:00,64.7,42.7,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:00:00,64.7,42.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:05:00,64.6,42.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:10:00,64.9,42.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:15:00,64.9,42.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:20:00,65.1,42.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:25:00,65.2,42.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:30:00,65,42.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:35:00,65.2,42.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:40:00,65.4,42.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:45:00,65.1,42.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:50:00,65.4,42,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 10:55:00,65.1,42,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:00:00,65.1,42.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:05:00,65.2,41.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:10:00,65.1,41.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:15:00,65,41.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:20:00,65,41.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:25:00,64.8,41.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:30:00,64.9,41.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:35:00,65,41.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:40:00,65,41,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:45:00,64.9,41,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:50:00,65,40.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 11:55:00,65.1,40.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:00:00,65,40.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:05:00,65.2,40.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:10:00,64.9,40.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:15:00,65,40.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:20:00,65.3,40.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:25:00,65.3,40.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:30:00,65.3,40.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:35:00,65.3,40.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:40:00,65.4,40.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:45:00,65.3,40.7,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:50:00,65.2,40.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 12:55:00,65.3,40.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:00:00,65.1,41.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:05:00,65.2,41.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:10:00,65.1,41.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:15:00,65,41.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:20:00,65.2,41.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:25:00,65.3,41.5,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:30:00,65.5,41.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:35:00,65.1,42.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:40:00,65,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:45:00,65.3,43.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:50:00,65.2,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 13:55:00,64.6,43.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:00:00,63.8,44.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:05:00,64.3,45,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:10:00,65.2,44.6,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:15:00,65.4,44.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:20:00,65.3,44.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:25:00,65.6,44.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:30:00,65.6,43.7,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:35:00,65.5,43.7,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:40:00,65.6,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:45:00,65.6,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:50:00,65.4,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 14:55:00,65.4,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:00:00,65.2,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:05:00,65,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:10:00,64.9,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:15:00,64.8,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:20:00,64.9,43.3,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:25:00,64.6,43.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:30:00,64.8,43.4,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:35:00,64.8,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:40:00,64.7,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:45:00,64.8,43.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:50:00,64.6,43.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 15:55:00,64.5,43.2,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:00:00,64.9,43.1,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:05:00,64.7,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:10:00,64.9,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:15:00,64.9,42.8,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:20:00,64.7,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:25:00,64.7,43,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:30:00,64.8,43,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:35:00,64.8,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:40:00,65,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:45:00,65,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:50:00,65,42.9,0,0,0,100,0,0,372.17,18.948563,1218
21-01-27 16:55:00,64.8,43.2,0,0,0,100,0,0,25.6697935483871,0.00513137387096774,381.822580645161
21-01-27 17:00:00,64.7,43.4,0,0,0,100,0,0,23.6516806451613,0.0116588080645161,408
21-01-27 17:05:00,65,43.3,0,0,0,100,0,0,18.2284158730159,0.0171882142857143,404.806451612903
21-01-27 17:10:00,64.9,43.3,0,0,0,100,0,0,16.074,0.0216831,401.967741935484
21-01-27 17:15:00,65.2,43.1,0,0,0,100,0,0,14.9208177419355,0.0256718790322581,407.41935483871
21-01-27 17:20:00,65.1,43.1,0,0,0,100,0,0,359.786806451613,0.0637470677419355,595.774193548387
21-01-27 17:25:00,65.1,43,0,0,0,100,0,0,378.153483870968,0.161003096774194,951.387096774194
21-01-27 17:30:00,65.2,42.8,0,0,0,100,0,0,376.177403225806,0.258135258064516,1252.08064516129
21-01-27 17:35:00,65.1,42.7,0,0,0,100,0,0,375.456516129032,0.355572693548387,1191.1935483871
21-01-27 17:40:00,64.7,42.9,0,0,0,100,0,0,374.244451612903,0.452446935483871,1270
21-01-27 17:45:00,64.9,43,0,0,0,100,0,0,373.65719047619,0.549745841269841,1192.55555555556
21-01-27 17:50:00,65,42.9,0,0,0,100,0,0,373.332238095238,0.646102952380952,1263.33333333333
21-01-27 17:55:00,64.8,42.9,0,0,0,100,0,0,373.504,0.743306158730159,1198.07936507937
21-01-27 18:00:00,64.8,42.8,0,0,0,100,0,0,373.046523809524,0.840342380952381,1269.75
21-01-27 18:05:00,64.7,42.7,0,0,0,100,0,0,372.451516129032,0.936894935483871,1210.06451612903
21-01-27 18:10:00,64.5,42.8,0,0,0,100,0,0,371.97,1.03234111111111,1179.36507936508
21-01-27 18:15:00,64.5,42.8,0,0,0,100,0,0,372.17,1.12875095238095,1270.15873015873
21-01-27 18:20:00,64.6,42.7,71,71,71,64.06,0,0,372.3071875,1.2256775,1199.71428571429
21-01-27 18:25:00,67.4,41.2,100,100,100,0,0,0,372.690390625,1.3203534375,1201.03174603175
21-01-27 18:30:00,68.8,38.9,100,100,100,0,0,0,372.310555555556,1.41745666666667,1217.6875
